average_funded,total_rounds,average_participants,products_number,offices,mba_degree,other_degree,age,ipo_True,is_closed_True,is_acquired_True
5000000.0,2,1.0,1.0,1.0,1.0,4.0,1575.0,0,0,1
1094109.0,3,2.0,1.0,1.0,1.0,4.0,1342.0,0,0,1
1000000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,260.0,0,0,1
36154.0,1,1.0,1.0,1.0,1.0,1.0,1082.0,0,0,0
350000.0,2,1.0,1.0,2.0,1.0,1.0,1461.0,0,1,0
3951106.0,1,0.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
1062500.0,4,2.75,1.0,1.0,1.0,2.0,905.0,0,0,0
6499988.5,2,0.5,1.0,1.0,4.0,11.0,1826.0,0,0,0
2535000.0,4,5.75,1.0,1.0,1.0,15.0,1411.0,0,0,1
1960000.0,1,2.0,1.0,1.0,1.0,2.0,1933.0,0,0,0
3050000.0,1,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,1
7180000.0,1,2.0,1.0,1.0,1.0,1.0,2708.0,0,0,1
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,2192.0,0,0,0
18000000.0,2,3.5,1.0,1.0,8.0,22.0,4091.0,0,0,1
25000.0,1,1.0,1.0,2.0,1.0,3.0,1318.0,0,0,0
692850.0,1,1.0,1.0,1.0,1.0,3.0,1310.0,0,1,0
40000.0,1,0.0,1.0,1.0,1.0,3.0,472.0,0,1,0
150000.0,1,1.0,1.0,1.0,1.0,8.0,2557.0,0,0,0
500000.0,1,2.0,4.0,1.0,1.0,1.0,1096.0,0,0,0
11250000.0,1,5.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
24000000.0,2,2.5,1.0,1.0,1.0,1.0,1507.0,0,0,0
5000000.0,2,1.0,1.0,1.0,1.0,1.0,5570.0,0,0,1
2700000.0,2,0.5,1.0,1.0,2.0,8.0,731.0,0,0,0
375000.0,2,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
1250000.0,1,1.0,1.0,1.0,1.0,3.0,4383.0,0,0,0
1960000.0,1,2.0,1.0,1.0,1.0,2.0,1887.0,0,1,0
2533333.3333,3,5.0,1.0,5.0,2.0,10.0,2115.0,0,0,1
201250000.0,1,0.0,1.0,1.0,2.0,8.0,1826.0,1,0,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,2922.0,0,0,0
1549600.0,2,0.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
29500000.0,4,3.5,1.0,1.0,2.0,8.0,1826.0,0,0,1
15133333.3333,3,2.0,1.0,1.0,1.0,9.0,6209.0,0,0,0
1794008.0,1,0.0,1.0,1.0,1.0,3.0,4748.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,153.0,0,0,0
200000.0,1,0.0,1.0,1.0,1.0,3.0,2345.0,0,1,0
25000.0,1,1.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1252.0,0,0,0
26100000.0,2,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2350000.0,2,1.5,1.0,1.0,1.0,3.0,1826.0,0,0,0
25000.0,1,1.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
950000.0,2,0.5,1.0,1.0,1.0,3.0,1047.0,0,0,1
1350000.0,1,1.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
435000.0,1,0.0,1.0,1.0,1.0,3.0,579.0,0,0,0
630000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
10000000.0,1,4.0,1.0,1.0,1.0,3.0,2846.0,0,0,1
70000.0,3,0.6667,2.0,1.0,1.0,1.0,2474.0,0,0,1
1960000.0,1,1.0,1.0,1.0,1.0,3.0,11323.0,0,0,0
1960000.0,2,1.0,1.0,1.0,4.0,12.0,2545.0,0,0,1
930000.0,1,1.0,1.0,1.0,1.0,3.0,4383.0,0,1,0
760846.6667,3,0.0,1.0,1.0,1.0,2.0,800.0,0,0,0
50000.0,1,2.0,2.0,1.0,1.0,1.0,2010.0,0,1,0
250000.0,1,0.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
16000000.0,1,1.0,1.0,1.0,1.0,2.0,5114.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,365.0,0,0,0
6500000.0,2,6.0,1.0,1.0,1.0,3.0,4835.0,0,0,1
350000.0,1,2.0,1.0,1.0,1.0,4.0,1522.0,0,0,0
100000.0,1,1.0,1.0,1.0,1.0,2.0,731.0,0,0,0
258427.0,1,0.0,1.0,1.0,1.0,1.0,3287.0,0,0,0
2056426.0,3,1.0,1.0,1.0,1.0,1.0,4018.0,0,0,0
2856920.0,1,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
540000.0,3,1.0,1.0,1.0,2.0,21.0,1838.0,0,0,0
5000000.0,1,1.0,1.0,2.0,2.0,6.0,2741.0,0,0,0
730000.0,2,6.5,1.0,1.0,1.0,1.0,1826.0,0,0,0
26666666.6667,3,2.6667,6.0,1.0,2.0,6.0,3699.0,0,0,1
24999996.0,1,0.0,1.0,1.0,1.0,5.0,1249.0,0,0,1
5100000.0,1,1.0,1.0,2.0,2.0,1.0,2788.0,0,0,0
60000.0,1,0.0,1.0,1.0,1.0,2.0,1461.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
6000000.0,2,2.0,1.0,1.0,1.0,3.0,2922.0,0,0,0
1312000.0,2,0.0,1.0,1.0,1.0,3.0,2557.0,0,1,0
781170.0,1,0.0,1.0,1.0,1.0,1.0,2922.0,0,0,0
185000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
14750000.0,4,3.0,1.0,1.0,3.0,6.0,3653.0,0,0,0
45000000.0,1,2.0,1.0,1.0,1.0,3.0,856.0,0,0,0
15000.0,1,2.0,1.0,1.0,1.0,3.0,704.0,0,0,0
1960000.0,1,3.0,1.0,1.0,1.0,4.0,792.0,0,0,0
1960000.0,1,2.0,1.0,1.0,1.0,2.0,1294.0,0,0,1
3450000.0,2,2.5,1.0,2.0,1.0,3.0,716.0,0,0,0
4500002.5,2,2.5,1.0,1.0,1.0,3.0,731.0,0,0,0
1500000.0,1,0.0,1.0,1.0,1.0,4.0,487.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3833333.3333,3,2.3333,1.0,2.0,1.0,1.0,976.0,0,0,0
21500000.0,2,1.0,1.0,1.0,1.0,3.0,2922.0,0,0,0
8729722.0,2,0.5,1.0,1.0,1.0,1.0,1891.0,0,0,1
3876900.0,2,1.5,1.0,1.0,1.0,1.0,2649.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
255000.0,1,0.0,1.0,1.0,1.0,3.0,7670.0,0,0,0
18125731.0,4,2.0,1.0,1.0,1.0,2.0,1826.0,0,1,0
500000.0,1,2.0,2.0,2.0,2.0,5.0,915.0,0,0,0
222000.0,1,0.0,1.0,1.0,1.0,3.0,610.0,0,0,0
30000000.0,2,2.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
10000.0,1,0.0,1.0,1.0,1.0,1.0,976.0,0,0,0
9500000.0,1,3.0,1.0,4.0,1.0,3.0,2192.0,0,0,0
1960000.0,1,4.0,1.0,1.0,1.0,3.0,2470.0,0,0,1
9000000.0,3,2.6667,1.0,1.0,1.0,3.0,4018.0,0,1,0
1577110.0,3,1.3333,1.0,2.0,1.0,3.0,1826.0,0,0,0
1960000.0,2,1.5,3.0,2.0,1.0,2.0,2101.0,0,0,0
3920000.0,1,1.0,1.0,1.0,1.0,3.0,5479.0,0,0,0
8037500.0,4,0.0,1.0,2.0,2.0,3.0,1096.0,0,0,0
100000.0,1,3.0,1.0,1.0,1.0,6.0,731.0,0,0,0
1200000.0,1,0.0,1.0,2.0,1.0,3.0,1826.0,0,0,0
11000000.0,1,1.0,1.0,7.0,1.0,3.0,3765.0,0,0,0
17700000.0,2,4.0,1.0,1.0,4.0,14.0,2922.0,1,0,0
1960000.0,1,2.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
5935801.25,4,2.0,1.0,1.0,2.0,12.0,1826.0,0,0,0
1875000.0,2,3.0,1.0,1.0,1.0,3.0,731.0,0,0,0
45000000.0,1,5.0,1.0,1.0,1.0,3.0,4748.0,0,0,0
3143333.3333,3,0.6667,1.0,1.0,1.0,3.0,12784.0,0,0,0
231500.0,2,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
65000.0,1,0.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
33000000.0,1,4.0,1.0,1.0,1.0,1.0,1096.0,0,0,0
340000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,5727.0,0,0,1
250000.0,1,0.0,1.0,1.0,1.0,1.0,1096.0,0,0,0
5000.0,1,2.0,1.0,1.0,1.0,2.0,365.0,0,0,0
4170000.0,5,3.4,1.0,1.0,5.0,23.0,2314.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,731.0,0,0,0
420000.0,2,0.0,6.0,1.0,4.0,19.0,6575.0,0,0,0
250000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
15000000.0,1,1.0,1.0,1.0,2.0,2.0,1826.0,0,0,0
875000.0,2,11.0,1.0,1.0,2.0,2.0,1006.0,0,0,0
2999000.0,1,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
50000.0,1,0.0,1.0,1.0,1.0,4.0,1645.0,0,1,0
23809.0,1,0.0,1.0,1.0,1.0,3.0,669.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
150000.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
4128375.5,2,1.5,1.0,1.0,1.0,2.0,4456.0,0,0,1
165000.0,1,0.0,1.0,1.0,1.0,5.0,1096.0,0,0,0
1960000.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,2,1.0,1.0,1.0,1.0,3.0,671.0,0,0,0
20000.0,2,1.5,1.0,1.0,1.0,5.0,1461.0,0,0,0
15000.0,1,1.0,1.0,2.0,1.0,2.0,1013.0,0,0,1
20000000.0,1,2.0,1.0,1.0,1.0,1.0,5479.0,0,0,0
275000.0,3,2.3333,1.0,1.0,1.0,2.0,1826.0,0,0,0
900000.0,1,5.0,1.0,1.0,1.0,5.0,823.0,0,0,0
15000000.0,3,3.3333,1.0,3.0,1.0,3.0,1096.0,0,0,0
1475000.0,2,3.5,1.0,1.0,1.0,3.0,2922.0,0,0,0
5650000.0,1,3.0,1.0,1.0,1.0,3.0,6209.0,0,0,0
12000.0,1,1.0,1.0,1.0,1.0,3.0,487.0,0,0,0
446000.0,1,0.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
3900000.0,1,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
1500000.0,1,0.0,1.0,1.0,1.0,2.0,1461.0,0,0,0
2070000.0,2,2.5,1.0,1.0,1.0,1.0,1381.0,0,0,1
125000.0,1,0.0,1.0,1.0,1.0,3.0,1055.0,0,0,0
6182968.5,2,1.0,1.0,1.0,1.0,3.0,4383.0,0,0,0
2000000.0,1,2.0,1.0,1.0,1.0,3.0,1127.0,0,0,0
5057487.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
59000.0,2,0.5,1.0,1.0,1.0,3.0,1461.0,0,0,0
1800000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
550000.0,1,1.0,1.0,1.0,1.0,3.0,1157.0,0,0,0
2872821.0,1,0.0,1.0,1.0,1.0,1.0,4293.0,0,0,0
2278400.2857,7,3.2857,1.0,1.0,1.0,2.0,1826.0,0,0,1
73140000.0,1,2.0,1.0,1.0,1.0,3.0,2192.0,0,0,0
100000.0,2,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
75000.0,1,0.0,1.0,1.0,1.0,1.0,365.0,0,0,0
250000.0,1,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
3399172.2,5,3.0,1.0,1.0,4.0,10.0,5114.0,0,0,0
20000000.0,1,1.0,1.0,1.0,1.0,5.0,2783.0,0,0,1
800000.0,1,0.0,8.0,2.0,1.0,3.0,3262.0,0,0,0
200000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
10866000.0,5,3.2,1.0,1.0,3.0,24.0,2922.0,0,0,0
39843400.0,1,4.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
9000000.0,1,3.0,1.0,1.0,1.0,1.0,365.0,0,0,0
3200000.0,1,0.0,1.0,1.0,1.0,3.0,6209.0,0,0,0
686000.0,1,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
500000.0,1,1.0,1.0,1.0,1.0,3.0,7670.0,0,0,0
4122505.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,2192.0,0,1,0
34320.0,1,0.0,1.0,1.0,1.0,3.0,4748.0,0,0,0
4200000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,1,0
518333.3333,3,1.6667,1.0,1.0,1.0,5.0,2192.0,0,0,0
12000000.0,2,0.5,1.0,1.0,3.0,16.0,2618.0,0,0,0
412900.0,2,1.0,1.0,1.0,1.0,3.0,5114.0,0,0,0
400000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
489229.0,1,2.0,1.0,1.0,1.0,3.0,2498.0,0,0,0
3250000.0,1,2.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
800000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3060000.0,1,8.0,1.0,1.0,2.0,2.0,884.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,1675.0,0,0,0
25000000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1500000.0,2,2.5,1.0,1.0,1.0,3.0,2192.0,0,0,0
8800000.0,1,2.0,1.0,1.0,1.0,3.0,2922.0,0,0,0
5051593.0,2,0.5,1.0,1.0,1.0,3.0,1826.0,0,0,0
10666666.6667,3,4.0,1.0,1.0,1.0,5.0,1461.0,0,0,1
19260.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,2376.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,901.0,0,0,0
38836.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3750000.0,2,1.0,1.0,1.0,6.0,13.0,1461.0,0,0,0
2400000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
7000000.0,1,1.0,1.0,1.0,1.0,4.0,2922.0,0,0,0
3460000.0,2,0.0,1.0,1.0,1.0,2.0,1826.0,0,0,1
6569440.1429,7,0.2857,1.0,1.0,2.0,7.0,2557.0,0,0,0
3850000.0,2,6.0,1.0,1.0,2.0,6.0,1249.0,0,0,0
650000.0,1,4.0,1.0,1.0,1.0,5.0,731.0,0,0,0
2138284.0,2,1.0,1.0,1.0,1.0,5.0,1188.0,0,0,1
150000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
15000000.0,1,6.0,1.0,1.0,1.0,3.0,5844.0,0,0,0
1960000.0,2,0.0,1.0,1.0,1.0,2.0,742.0,0,0,0
200000.0,1,0.0,1.0,1.0,1.0,2.0,1096.0,0,0,0
10797500.0,2,2.0,1.0,2.0,3.0,3.0,9131.0,0,0,0
1562500.0,2,5.0,1.0,1.0,1.0,3.0,1006.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
2230000.0,1,1.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
4500000.0,2,6.5,1.0,1.0,2.0,4.0,1096.0,0,0,0
2980000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1140000.0,1,0.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
1960000.0,1,6.0,1.0,1.0,1.0,2.0,884.0,0,0,0
2916666.6667,3,1.0,1.0,1.0,1.0,2.0,1065.0,0,0,0
700000.0,1,3.0,1.0,1.0,1.0,3.0,671.0,0,0,0
5600431.3333,9,0.3333,4.0,1.0,1.0,5.0,4748.0,0,0,0
141526000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
200000.0,1,3.0,1.0,1.0,1.0,3.0,954.0,0,0,0
13000000.0,1,2.0,1.0,1.0,2.0,1.0,4383.0,0,0,0
500000.0,1,1.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,5479.0,1,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,245.0,0,0,0
1000000.0,1,5.0,1.0,2.0,1.0,1.0,1826.0,0,0,1
150000.0,1,0.0,1.0,1.0,1.0,3.0,6940.0,0,0,0
1960000.0,1,1.0,1.0,2.0,1.0,4.0,1826.0,0,0,0
8400000.0,2,1.0,1.0,1.0,1.0,3.0,1979.0,0,0,0
85000.0,3,0.0,1.0,1.0,1.0,3.0,555.0,0,0,0
4520000.0,1,5.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
25000000.0,1,0.0,1.0,1.0,1.0,3.0,5844.0,0,0,0
1678446.0,1,0.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
10000000.0,1,2.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
2165000.0,4,0.25,2.0,1.0,1.0,3.0,2922.0,0,0,0
1136175.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2000.0,1,2.0,1.0,1.0,1.0,3.0,326.0,0,0,0
600000.0,2,0.0,1.0,2.0,1.0,1.0,882.0,0,0,0
10590400.0,1,2.0,1.0,1.0,1.0,3.0,9131.0,0,0,0
1470000.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
5500000.0,2,1.5,2.0,1.0,1.0,3.0,3471.0,0,0,0
11000000.0,1,4.0,1.0,1.0,8.0,23.0,5164.0,0,0,0
2088900.0,2,2.5,1.0,1.0,1.0,3.0,1341.0,0,0,0
3280000.0,1,0.0,1.0,1.0,1.0,3.0,5479.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,345.0,0,0,0
24000000.0,1,4.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2250000.0,1,1.0,1.0,1.0,1.0,2.0,2557.0,0,0,0
9540000.0,1,4.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,3.0,1.0,1.0,1.0,1.0,1948.0,0,0,0
3250000.0,2,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
7000000.0,3,2.0,1.0,1.0,4.0,11.0,5479.0,0,0,0
300000.0,1,1.0,1.0,1.0,1.0,3.0,923.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
2000000.0,1,2.0,1.0,1.0,1.0,2.0,2557.0,0,0,0
8000000.0,3,3.3333,1.0,1.0,1.0,6.0,2052.0,0,0,1
1960000.0,1,5.0,1.0,2.0,1.0,1.0,976.0,0,0,0
200000.0,1,0.0,1.0,1.0,1.0,2.0,2498.0,0,0,0
3750000.0,1,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,6.0,1.0,1.0,1.0,2.0,300.0,0,0,1
1000000.0,1,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
6500.0,1,0.0,1.0,1.0,1.0,3.0,1671.0,0,1,0
55420.0,1,17.0,1.0,1.0,1.0,2.0,884.0,0,0,0
1960000.0,1,2.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
10533333.3333,3,2.0,1.0,1.0,6.0,9.0,2123.0,0,0,0
8700000.0,4,0.0,1.0,1.0,2.0,15.0,34699.0,0,0,0
3000000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
625000.0,1,0.0,1.0,1.0,1.0,3.0,2922.0,0,0,0
1250000.0,2,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2580000.0,1,1.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1400000.0,1,3.0,1.0,1.0,1.0,3.0,994.0,0,0,0
725000.0,1,0.0,1.0,1.0,1.0,3.0,2192.0,0,0,0
188527015.0,1,0.0,1.0,1.0,2.0,11.0,6098.0,0,0,1
11956576.3333,3,2.6667,1.0,1.0,2.0,7.0,5114.0,0,0,0
1375748.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
946000.0,1,3.0,1.0,1.0,1.0,2.0,2058.0,0,0,0
1000000.0,1,1.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
3900000.0,2,0.5,1.0,1.0,1.0,1.0,1402.0,0,0,0
2272140.0,5,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,730.0,0,0,1
150000.0,1,1.0,1.0,1.0,1.0,1.0,214.0,0,0,0
5467527.2,5,0.2,1.0,1.0,1.0,6.0,4748.0,0,0,0
2000000.0,1,5.0,1.0,1.0,1.0,1.0,1096.0,0,0,0
1140666.6667,3,0.6667,1.0,2.0,1.0,3.0,976.0,0,0,0
1800000.0,2,1.0,1.0,1.0,1.0,9.0,3287.0,0,1,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,426.0,0,0,0
21666666.6667,5,3.0,2.0,1.0,1.0,12.0,3287.0,0,0,0
185000.0,3,0.3333,1.0,2.0,1.0,5.0,1371.0,0,0,0
50000000.0,1,3.0,1.0,3.0,1.0,12.0,7670.0,0,0,0
18500000.0,2,3.5,1.0,1.0,7.0,14.0,2192.0,0,0,0
2844269.5,4,0.0,1.0,1.0,1.0,3.0,2922.0,0,0,0
10850000.0,2,2.0,5.0,1.0,1.0,7.0,2922.0,0,0,0
2000006.0,1,0.0,1.0,1.0,1.0,2.0,2922.0,0,0,0
4659422.6667,3,1.3333,1.0,1.0,7.0,22.0,4018.0,0,0,0
20250000.0,2,1.0,1.0,1.0,6.0,26.0,2922.0,0,0,0
3233333.3333,3,0.6667,1.0,1.0,1.0,4.0,2557.0,0,1,0
766528.6667,3,2.6667,1.0,1.0,1.0,3.0,2710.0,0,1,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2776666.6667,3,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,4.0,1826.0,0,0,0
20000000.0,1,1.0,2.0,2.0,1.0,2.0,2922.0,0,0,0
1000000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
20816666.6667,3,3.0,1.0,1.0,1.0,5.0,3653.0,0,0,0
2440000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,3287.0,0,0,0
1600000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2140000.0,5,1.0,2.0,1.0,4.0,11.0,3524.0,0,0,1
6333333.3333,3,1.0,1.0,1.0,2.0,3.0,2557.0,0,0,0
1960000.0,1,5.0,1.0,1.0,1.0,1.0,1096.0,0,0,0
26000000.0,3,2.3333,1.0,1.0,1.0,3.0,1826.0,0,0,0
1150000.0,2,2.5,1.0,1.0,1.0,1.0,731.0,0,0,0
48000.0,1,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
65195.0,1,1.0,1.0,2.0,1.0,1.0,929.0,0,0,1
70000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
8500000.0,1,1.0,1.0,1.0,1.0,2.0,2557.0,0,1,0
6600000.0,2,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
50000.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
370000.0,1,4.0,1.0,1.0,1.0,3.0,519.0,0,0,0
21537500.0,4,3.75,1.0,1.0,4.0,9.0,2557.0,0,0,0
15102417.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
150000.0,1,0.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,2585.0,0,0,0
28500000.0,2,3.5,1.0,1.0,2.0,3.0,2022.0,0,0,1
1960000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,1
1960000.0,1,1.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
200000.0,1,0.0,1.0,1.0,1.0,4.0,731.0,0,0,0
1000000.0,1,1.0,5.0,1.0,1.0,2.0,1461.0,0,1,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
112500.0,1,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
12250000.0,4,3.25,4.0,1.0,4.0,10.0,4383.0,0,0,0
51464.0,1,0.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
4743332.6667,3,2.0,1.0,1.0,5.0,14.0,1713.0,0,0,1
2074059.0,3,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
8950000.0,1,0.0,1.0,1.0,1.0,3.0,8766.0,0,0,0
20000000.0,1,6.0,1.0,1.0,1.0,3.0,1826.0,0,1,0
1000000.0,1,10.0,1.0,1.0,1.0,1.0,1402.0,0,0,0
5000000.0,2,0.5,3.0,1.0,1.0,4.0,3287.0,0,0,0
400000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
500000.0,2,1.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
20300000.0,4,3.0,2.0,1.0,3.0,15.0,4018.0,0,0,0
3493737.0,1,1.0,1.0,1.0,1.0,3.0,9131.0,0,0,0
19201258.0,5,1.4,5.0,3.0,20.0,63.0,2839.0,0,0,1
1000000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
12150000.0,2,9.5,1.0,4.0,6.0,24.0,1339.0,0,0,1
50000.0,1,1.0,1.0,1.0,1.0,1.0,365.0,0,0,0
1900000.0,1,2.0,1.0,1.0,1.0,1.0,1461.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,2.0,1006.0,0,0,0
950000.0,3,0.0,1.0,1.0,1.0,3.0,7305.0,0,0,0
15000000.0,1,1.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
5000.0,1,0.0,1.0,2.0,1.0,3.0,1682.0,0,1,0
1450000.0,1,0.0,1.0,1.0,1.0,5.0,996.0,0,0,0
12233333.3333,3,2.6667,1.0,1.0,4.0,12.0,5114.0,0,0,0
1300000.0,1,3.0,1.0,1.0,1.0,2.0,1341.0,0,0,0
11000000.0,3,2.6667,1.0,1.0,1.0,1.0,2437.0,0,0,0
2600000.0,1,0.0,1.0,1.0,1.0,3.0,4383.0,0,0,0
15000.0,1,1.0,1.0,1.0,1.0,1.0,1341.0,0,0,0
225000.0,2,0.0,1.0,1.0,1.0,1.0,1596.0,0,0,0
5000000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
623333.3333,3,0.3333,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,7.0,426.0,0,0,0
2750000.0,4,1.75,1.0,2.0,2.0,14.0,1826.0,0,0,0
425000.0,1,0.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
